winner,weight_class,is_title_bout,gender,total_rounds,r_weight,b_weight,r_height,b_height,r_reach,b_reach,r_stance,b_stance,r_wins,r_losses,r_SS_land_pm,r_SS_att_pm,r_SS_acc,r_TD_acc,r_SS_def_pct,r_TD_def_pct,b_wins,b_losses,b_SS_land_pm,b_SS_att_pm,b_SS_acc,b_TD_acc,b_SS_def_pct,b_TD_def_pct,r_age,b_age
Red,Welterweight,0,Men,3,70.31,77.11,185.42,177.8,185.42,180.34,Orthodox,Orthodox,36,17,4.41,4.48,0.46,0.33,0.53,0.73,14,8,4.32,5.16,0.47,0.4,0.52,0.78,40,32
Blue,Bantamweight,0,Women,3,61.23,61.23,170.18,175.26,170.18,180.34,Orthodox,Orthodox,16,9,4.14,3.29,0.52,0.27,0.6,0.63,10,4,2.72,2.14,0.46,0,0.65,0.69,35,39
Red,Lightweight,0,Men,3,70.31,70.31,177.8,175.26,182.88,177.8,Southpaw,Orthodox,22,6,3.78,2.65,0.48,0.34,0.57,0.8,18,7,2.47,4.19,0.4,0.44,0.55,0.56,34,29
Red,Strawweight,0,Women,3,56.7,52.16,165.1,154.94,165.1,157.48,Switch,Orthodox,14,2,4.7,2.9,0.53,0.43,0.54,0.53,10,7,4.99,5.39,0.44,1,0.52,0.64,25,31
Red,Lightweight,0,Men,3,65.77,70.31,180.34,190.5,180.34,190.5,Orthodox,Southpaw,11,3,3.63,4.4,0.53,0.66,0.5,0.72,9,3,3.66,3.12,0.46,0.33,0.51,0.48,32,30
Red,Strawweight,0,Women,3,52.16,52.16,170.18,160.02,175.26,162.56,Southpaw,Switch,8,9,3.42,4.13,0.39,0.27,0.47,0.66,3,5,3.55,3.2,0.44,0.38,0.51,0.28,36,32
Red,Lightweight,0,Men,3,70.31,70.31,167.64,175.26,177.8,182.88,Orthodox,Orthodox,10,4,2.64,3.44,0.37,0.4,0.56,0.83,5,1,1.65,3.72,0.37,0.42,0.46,0,37,38
Red,Lightweight,0,Men,3,70.31,65.77,175.26,185.42,193.04,187.96,Orthodox,Southpaw,11,4,4.55,3.91,0.53,0.25,0.49,0.85,29,12,6.14,6.29,0.48,0.46,0.47,0.58,30,34
Blue,Flyweight,0,Men,3,56.7,56.7,167.64,167.64,175.26,172.72,Switch,Orthodox,9,2,1.58,1.72,0.37,0.5,0.6,0.23,12,6,2.57,1.88,0.42,0.51,0.63,0.46,29,33
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,167.64,165.1,172.72,Orthodox,Orthodox,11,5,3.13,5,0.35,0.13,0.48,0.4,11,4,3.22,2.82,0.36,0.71,0.63,0.51,29,32
Red,Heavyweight,1,Men,5,106.59,117.93,180.34,190.5,182.88,200.66,Orthodox,Orthodox,22,3,4.25,2.92,0.52,0.44,0.54,0.8,27,12,2.43,2.48,0.5,0.26,0.4,0.53,45,39
Blue,Middleweight,0,Men,3,83.91,83.91,187.96,185.42,198.12,182.88,Orthodox,Orthodox,15,7,2.98,3.27,0.43,0.43,0.5,0.65,26,10,2.53,2.83,0.47,0.39,0.62,0.57,39,44
Blue,Middleweight,0,Men,3,83.91,83.91,185.42,180.34,198.12,195.58,Orthodox,Switch,22,6,1.66,1.91,0.39,0.32,0.56,0.43,17,6,4.68,4.13,0.52,0.42,0.59,0.63,42,40
Red,Middleweight,0,Men,3,92.99,83.91,185.42,182.88,187.96,185.42,Southpaw,Orthodox,9,6,2.57,2.42,0.51,0.4,0.57,0.42,23,10,2.74,4.19,0.25,0,0.56,0.2,33,34
Blue,Middleweight,0,Men,3,83.91,83.91,185.42,193.04,195.58,203.2,Southpaw,Switch,23,9,3.51,3.05,0.47,0.33,0.51,0.85,24,3,3.93,3.11,0.48,0.14,0.56,0.77,40,34
Blue,Featherweight,0,Men,3,65.77,65.77,177.8,177.8,180.34,182.88,Orthodox,Orthodox,20,5,2.95,3.02,0.33,0.31,0.51,0.47,14,7,1.56,2.32,0.35,0.35,0.59,0.2,31,36
Red,Flyweight,0,Women,3,56.7,56.7,162.56,170.18,170.18,175.26,Orthodox,Orthodox,8,7,4.3,3.43,0.43,0.44,0.57,0.66,25,21,3.35,5.7,0.3,0.23,0.51,0.3,38,41
Blue,Featherweight,0,Men,3,65.77,65.77,170.18,172.72,177.8,182.88,Southpaw,Orthodox,18,6,4.38,3.1,0.36,0.3,0.68,0.95,11,4,3,3.64,0.42,0,0.63,0.53,34,33
Red,Welterweight,0,Men,3,77.11,77.11,182.88,187.96,187.96,195.58,Orthodox,Orthodox,21,6,5.34,4.01,0.48,1,0.63,0.75,22,13,3.23,3.58,0.5,0.4,0.51,0.66,38,40
Red,Featherweight,0,Men,3,65.77,70.31,180.34,180.34,190.5,177.8,Orthodox,Orthodox,15,3,7.4,6.78,0.52,0.44,0.56,0.91,21,8,4.37,4.07,0.43,0.36,0.48,0.46,33,37
Blue,Heavyweight,0,Men,3,113.4,114.76,195.58,185.42,205.74,190.5,Orthodox,Orthodox,10,2,1.68,1.87,0.38,0.33,0.48,0.58,22,10,3.7,2.9,0.57,0.45,0.51,0.59,32,38
Blue,Heavyweight,0,Men,5,92.99,92.99,187.96,193.04,190.5,193.04,Orthodox,Orthodox,19,7,4.59,3.92,0.47,0.33,0.55,0.8,37,19,3.21,4.47,0.48,0.26,0.46,0.48,34,35
Red,Featherweight,0,Men,3,70.31,65.77,177.8,175.26,185.42,165.1,Southpaw,Southpaw,23,19,4.27,3.83,0.39,0.41,0.57,0.81,13,15,3.52,4.82,0.41,0.25,0.5,0.52,37,37
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,187.96,195.58,193.04,Orthodox,Orthodox,15,9,3.86,3.06,0.51,0.39,0.57,0.76,10,7,4.26,3.35,0.5,0.41,0.55,0.28,37,43
Red,Bantamweight,0,Men,3,61.23,61.23,175.26,172.72,177.8,177.8,Orthodox,Southpaw,13,8,2.77,4.31,0.44,0.53,0.49,0.58,19,4,4.64,3.76,0.5,0.41,0.58,0.69,35,29
Red,Heavyweight,0,Men,3,104.33,92.99,190.5,185.42,193.04,195.58,Orthodox,Orthodox,17,14,4.38,5.47,0.44,0.23,0.55,0.83,27,16,3.31,3.71,0.48,0.47,0.42,0.59,38,43
Blue,Welterweight,0,Men,3,77.11,77.11,175.26,180.34,182.88,190.5,Orthodox,Orthodox,15,6,1.81,3.03,0.31,0.52,0.59,0.66,22,12,4.63,3.68,0.37,0.25,0.6,0.69,36,39
Blue,Welterweight,0,Men,3,77.11,83.91,185.42,185.42,187.96,193.04,Orthodox,Orthodox,15,7,3.66,2.62,0.51,0.76,0.66,0.73,28,6,5.91,4.33,0.41,0.64,0.62,0.77,42,33
Blue,Lightweight,0,Men,3,70.31,70.31,177.8,177.8,182.88,182.88,Orthodox,Southpaw,12,5,3.68,5.64,0.34,0.8,0.5,0.83,16,5,5.78,5.25,0.44,0.2,0.64,0.78,37,28
Red,Featherweight,0,Men,3,65.77,65.77,180.34,172.72,182.88,172.72,Orthodox,Orthodox,23,7,5.12,7.1,0.39,0.29,0.54,0.91,18,4,2.01,2.7,0.32,0.46,0.46,0.44,36,31
Blue,Bantamweight,0,Women,3,61.23,61.23,170.18,162.56,170.18,172.72,Orthodox,Orthodox,6,8,2.28,3.58,0.34,0.21,0.5,0.33,6,4,3.12,4.04,0.42,0.22,0.55,0.28,35,37
Blue,Lightweight,0,Men,3,70.31,70.31,172.72,182.88,182.88,182.88,Orthodox,Southpaw,6,3,1.5,4.15,0.41,1,0.44,0.44,9,3,2.08,0.74,0.52,0.25,0.67,0.8,33,33
Red,Heavyweight,0,Men,3,111.13,112.94,185.42,190.5,190.5,190.5,Orthodox,Orthodox,9,1,2.33,3.25,0.56,0.75,0.59,1,6,3,4.27,4.3,0.58,0.5,0.45,0.87,37,31
Red,Lightweight,0,Men,3,70.31,70.31,177.8,182.88,177.8,185.42,Southpaw,Orthodox,23,9,3.73,2.93,0.44,0.46,0.54,0.55,16,6,3.53,3.59,0.37,0,0.58,0.5,34,31
Red,Lightweight,1,Men,5,70.31,70.31,177.8,175.26,177.8,187.96,Orthodox,Southpaw,29,0,4.1,1.75,0.48,0.48,0.65,0.84,22,6,5.32,4.66,0.49,0.55,0.54,0.66,35,35
Red,Lightweight,0,Men,3,70.31,70.31,180.34,177.8,193.04,182.88,Orthodox,Orthodox,26,10,4.94,4.41,0.45,0.35,0.55,0.67,24,10,3.05,3.44,0.47,0.5,0.54,0.6,40,37
Blue,Heavyweight,0,Men,3,92.99,92.99,190.5,193.04,203.2,195.58,Southpaw,Southpaw,27,17,3.03,3.32,0.47,0.36,0.47,0.67,12,4,4.75,3.77,0.5,0.28,0.48,0.8,40,34
Red,Heavyweight,0,Men,3,117.93,113.4,190.5,200.66,200.66,203.2,Orthodox,Orthodox,27,12,2.43,2.48,0.5,0.26,0.4,0.53,37,10,5.1,3,0.57,0.63,0.54,0.73,39,35
Red,Strawweight,0,Women,3,52.16,52.16,160.02,162.56,157.48,165.1,Orthodox,Orthodox,18,12,3.56,4.19,0.46,0.32,0.49,0.7,14,10,3.84,5.19,0.37,0.28,0.48,0.75,38,39
Blue,Flyweight,0,Men,3,56.7,56.7,167.64,165.1,175.26,170.18,Orthodox,Orthodox,18,5,3.88,2.91,0.37,0.4,0.65,0.67,23,8,1.42,2.34,0.39,0.35,0.64,0.87,30,38
Red,Welterweight,0,Men,3,77.11,70.31,180.34,190.5,190.5,195.58,Orthodox,Southpaw,22,9,5.17,5.15,0.52,0.6,0.52,0.62,14,7,6.02,4.63,0.48,0.55,0.41,0.75,32,28
Red,Bantamweight,0,Women,3,61.23,61.23,167.64,170.18,167.64,177.8,Orthodox,Orthodox,9,3,3.78,4.65,0.47,0.47,0.47,0.62,19,8,1.16,4.02,0.42,0.3,0.38,0.33,29,42
Red,Lightweight,0,Men,3,70.31,70.31,175.26,180.34,175.26,187.96,Orthodox,Southpaw,14,6,4.32,3.66,0.47,0.56,0.55,0.67,15,4,1.82,2.95,0.4,0.33,0.43,0.43,40,40
Blue,Bantamweight,0,Women,3,61.23,61.23,170.18,167.64,165.1,172.72,Orthodox,Orthodox,10,8,2.69,3.87,0.55,0.27,0.44,0.47,14,8,4.16,3.03,0.56,0.53,0.5,0.42,42,34
Blue,Lightweight,0,Men,3,70.31,65.77,175.26,172.72,177.8,172.72,Orthodox,Orthodox,13,7,1.92,2.64,0.32,0.47,0.66,0.81,30,12,3.44,3.25,0.47,0.32,0.5,0.43,44,39
Blue,Welterweight,0,Men,3,77.11,77.11,185.42,182.88,187.96,185.42,Southpaw,Orthodox,14,3,2.89,1.86,0.4,0.44,0.63,0.58,17,6,2.68,2.59,0.37,0.27,0.58,0.68,40,34
Red,Heavyweight,0,Men,5,92.99,83.91,187.96,185.42,193.04,190.5,Orthodox,Southpaw,22,11,3.72,2.57,0.48,0.33,0.53,0.65,16,8,3.41,4.17,0.47,0.26,0.5,0.79,40,36
Red,Welterweight,0,Men,3,77.11,77.11,180.34,180.34,193.04,190.5,Orthodox,Southpaw,22,12,2.99,2.55,0.51,0.38,0.46,0.63,11,3,4.17,4.12,0.37,0.44,0.61,0,36,30
Blue,Heavyweight,0,Men,3,83.91,92.99,187.96,187.96,190.5,190.5,Southpaw,Southpaw,33,18,3.28,3.63,0.44,0.14,0.52,0.82,23,10,2.43,2.34,0.35,0.44,0.59,0.62,37,47
Blue,Bantamweight,0,Men,3,65.77,65.77,167.64,172.72,177.8,190.5,Orthodox,Southpaw,34,9,3.78,3.9,0.36,0.41,0.57,0.91,17,9,4.28,4.87,0.4,0.75,0.51,0.72,37,36
Red,Lightweight,0,Men,3,70.31,70.31,177.8,177.8,187.96,180.34,Orthodox,Orthodox,34,9,3.54,3.19,0.53,0.4,0.51,0.55,20,11,2.98,2.95,0.42,0.37,0.51,0.52,34,34
Red,Lightweight,0,Men,3,77.11,70.31,175.26,177.8,177.8,177.8,Southpaw,Southpaw,28,9,3.13,2.67,0.45,0.42,0.6,0.6,18,9,5.33,3.54,0.39,0.33,0.61,0.79,45,42
Blue,Heavyweight,0,Men,3,110.22,92.99,187.96,195.58,187.96,200.66,Orthodox,Orthodox,10,5,1.81,2.22,0.43,0.36,0.47,0.5,21,9,3.42,3.91,0.4,0.35,0.45,0.47,30,32
Red,Heavyweight,0,Men,3,120.2,113.4,190.5,193.04,195.58,198.12,Orthodox,Orthodox,16,5,4.6,3.83,0.49,0.4,0.48,0.56,16,12,6.04,6.65,0.45,0.5,0.52,0.74,32,34
Red,Welterweight,0,Men,3,77.11,77.11,182.88,187.96,182.88,195.58,Orthodox,Orthodox,14,6,2.42,3.73,0.42,0.38,0.59,0.75,22,13,3.23,3.58,0.5,0.4,0.51,0.66,41,40
Red,Flyweight,0,Women,3,61.23,52.16,167.64,165.1,167.64,160.02,Orthodox,Orthodox,10,3,3.84,4.86,0.57,0.38,0.53,0.68,13,8,2.61,3.12,0.46,0.43,0.56,0.43,32,28
Red,Middleweight,0,Men,3,83.91,83.91,185.42,175.26,198.12,180.34,Orthodox,Southpaw,28,9,2.13,2.99,0.4,0.27,0.52,0.3,34,10,3.02,3.35,0.46,0.48,0.53,0.77,42,46
Red,Welterweight,0,Men,3,77.11,70.31,180.34,172.72,185.42,185.42,Orthodox,Orthodox,24,7,4.52,3.33,0.42,0.13,0.57,0.68,9,3,2.82,3.82,0.4,0.15,0.57,1,37,28
Red,Strawweight,0,Women,3,52.16,52.16,160.02,160.02,160.02,160.02,Orthodox,Southpaw,14,4,1.75,3.6,0.45,0.45,0.56,0.4,5,5,2.97,5.1,0.54,0.41,0.5,0.53,33,45
Blue,Heavyweight,0,Men,5,120.2,108.86,177.8,187.96,182.88,203.2,Orthodox,Orthodox,13,14,2.81,2.9,0.43,0.55,0.51,0.64,60,17,3.29,3.8,0.48,0.46,0.44,0.37,50,46
Red,Heavyweight,0,Men,3,92.99,92.99,187.96,190.5,198.12,195.58,Orthodox,Orthodox,29,10,3.41,2.91,0.5,0.5,0.53,0.68,30,9,4.38,2.47,0.55,0.38,0.44,0.53,41,32
Blue,Heavyweight,0,Men,3,108.86,106.59,190.5,190.5,195.58,193.04,Orthodox,Orthodox,34,23,3.78,3.2,0.45,0.36,0.57,0.76,20,8,2.41,3.02,0.44,0.23,0.55,0.45,45,42
Red,Welterweight,0,Men,3,77.11,77.11,172.72,175.26,177.8,177.8,Orthodox,Orthodox,20,2,3.67,2.83,0.44,0.33,0.63,0.8,23,15,3.73,3.42,0.41,0.6,0.62,0.63,39,40
Red,Middleweight,0,Men,3,83.91,83.91,182.88,187.96,193.04,193.04,Orthodox,Orthodox,14,2,4.8,0.4,0.69,1,0.78,0.33,17,9,2.65,2.58,0.47,0.54,0.54,0.62,30,40
Red,Bantamweight,0,Men,3,61.23,61.23,170.18,167.64,170.18,175.26,Switch,Orthodox,17,5,5.14,4.36,0.53,0.51,0.58,0.85,9,4,5.1,7.63,0.36,0.25,0.52,1,31,30
Red,Lightweight,0,Men,3,70.31,70.31,172.72,180.34,185.42,190.5,Orthodox,Orthodox,24,4,1.98,2.16,0.34,0.41,0.65,0.61,23,13,2.47,1.59,0.42,0.37,0.64,0.62,37,39
Red,Lightweight,0,Men,3,70.31,70.31,175.26,177.8,185.42,185.42,Orthodox,Southpaw,27,6,2.98,3.03,0.39,0.63,0.64,0.88,23,8,3.7,2.51,0.46,0.5,0.69,0.75,35,34
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,190.5,190.5,187.96,Orthodox,Orthodox,19,1,3.64,2.25,0.53,0.31,0.59,0.86,17,7,5.61,3.3,0.55,0.2,0.54,0.58,31,35
Blue,Middleweight,0,Men,3,83.91,92.99,175.26,187.96,187.96,200.66,Orthodox,Orthodox,9,1,0.18,6.14,0.08,0,0.36,0.25,10,0,3.45,2.64,0.47,0.42,0.53,1,35,35
Red,Welterweight,0,Men,3,77.11,77.11,177.8,182.88,193.04,190.5,Southpaw,Southpaw,20,6,2.53,2.14,0.45,0.29,0.65,0.66,12,4,1.83,2.83,0.5,0.33,0.64,0.25,36,32
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,172.72,172.72,180.34,Orthodox,Orthodox,17,4,4.5,2.37,0.41,0.36,0.57,0.8,17,9,4.02,6.07,0.32,0.22,0.5,0.44,33,37
Red,Welterweight,1,Men,5,77.11,83.91,175.26,182.88,187.96,187.96,Orthodox,Southpaw,19,7,2.36,2.76,0.48,0.4,0.54,0.87,18,5,2.3,3.31,0.46,0.46,0.56,0.69,41,31
Red,Strawweight,0,Women,3,52.16,52.16,154.94,160.02,157.48,162.56,Orthodox,Orthodox,25,12,6.67,5.36,0.5,0.54,0.54,0.72,16,7,5.92,5.55,0.43,0.26,0.59,0.74,32,38
Red,Featherweight,0,Men,3,65.77,61.23,185.42,177.8,185.42,182.88,Orthodox,Orthodox,18,1,4.89,3,0.48,0.56,0.64,0.77,14,10,4.68,4.62,0.35,0.42,0.58,0.57,33,33
Red,Bantamweight,0,Men,3,61.23,61.23,162.56,160.02,172.72,167.64,Orthodox,Orthodox,23,5,4.03,3.9,0.4,0.27,0.6,0.92,22,12,3.2,3.58,0.4,0.28,0.61,0.82,34,39
Red,Welterweight,0,Men,3,83.91,77.11,177.8,182.88,185.42,193.04,Orthodox,Orthodox,12,6,3.37,3.99,0.48,0.38,0.55,0.5,15,7,5.46,5.6,0.42,0.2,0.48,0.64,38,34
Blue,Strawweight,0,Women,3,52.16,52.16,154.94,165.1,160.02,167.64,Orthodox,Southpaw,20,7,2.16,2.69,0.4,0.35,0.55,0.47,11,0,4.27,1.38,0.63,0.61,0.51,1,36,33
Red,Bantamweight,0,Men,3,65.77,61.23,170.18,167.64,180.34,162.56,Orthodox,Orthodox,23,4,4.73,2.41,0.52,0.24,0.58,0.45,21,6,4.39,3.63,0.47,0.39,0.62,0.76,34,34
Red,Welterweight,0,Men,3,77.11,70.31,180.34,177.8,190.5,185.42,Southpaw,Orthodox,15,6,4.97,5.47,0.5,0.44,0.57,0.87,22,10,6.56,7.44,0.46,0.31,0.51,0.73,33,34
Blue,Middleweight,0,Men,3,83.91,92.99,177.8,182.88,185.42,187.96,Orthodox,Orthodox,10,7,3.43,2.63,0.55,0.5,0.55,0.4,12,8,3.05,3.29,0.45,0.45,0.48,0.67,40,33
Red,Welterweight,0,Men,3,77.11,77.11,177.8,187.96,182.88,193.04,Southpaw,Orthodox,31,13,2.69,3.02,0.37,0.24,0.56,0.46,14,9,1.23,3.28,0.4,0,0.39,0.5,42,33
Red,Lightweight,0,Men,3,70.31,70.31,172.72,182.88,180.34,180.34,Southpaw,Southpaw,37,17,2.96,3.18,0.42,0.44,0.58,0.48,13,6,3.76,3.07,0.42,0.28,0.6,0.71,40,35
Red,Bantamweight,0,Women,3,61.23,61.23,175.26,172.72,172.72,170.18,Orthodox,Orthodox,15,7,5.24,6.33,0.4,0.5,0.57,0.76,14,9,3.68,3.83,0.37,0.27,0.51,0.66,36,29
Blue,Flyweight,0,Men,3,56.7,56.7,167.64,160.02,167.64,157.48,Orthodox,Switch,8,2,0.96,1.78,0.4,0.62,0.46,0.5,13,2,2.12,1.66,0.46,0.57,0.62,0.69,38,30
Red,Lightweight,0,Men,5,70.31,70.31,180.34,190.5,177.8,193.04,Orthodox,Orthodox,25,4,7.35,7.5,0.6,0.25,0.53,0.75,13,5,4.13,3.31,0.39,0.33,0.6,0.57,35,37
Red,Featherweight,0,Men,3,70.31,65.77,177.8,180.34,185.42,187.96,Southpaw,Orthodox,23,19,4.27,3.83,0.39,0.41,0.57,0.81,23,11,3.85,4.11,0.37,0.47,0.51,0.69,37,33
Red,Strawweight,0,Women,3,56.7,52.16,170.18,160.02,170.18,162.56,Orthodox,Orthodox,10,10,4.29,4,0.39,0.31,0.55,0.39,16,13,5.44,4.94,0.5,0.34,0.61,0.75,36,39
Blue,Welterweight,0,Men,3,77.11,83.91,175.26,182.88,180.34,182.88,Orthodox,Southpaw,31,15,2.47,2.83,0.39,0.47,0.6,0.86,18,12,5.35,4.59,0.48,0.22,0.44,0.5,39,34
Blue,Flyweight,0,Men,3,56.7,61.23,167.64,165.1,167.64,172.72,Orthodox,Orthodox,19,7,2.57,2.55,0.43,0.23,0.56,0.44,22,3,3.08,3.46,0.55,0.44,0.51,0.58,40,36
Red,Middleweight,0,Men,3,83.91,83.91,185.42,187.96,190.5,193.04,Southpaw,Orthodox,16,8,3.41,4.17,0.47,0.26,0.5,0.79,15,5,3.07,3.55,0.38,0.4,0.48,1,36,37
Red,Welterweight,0,Men,3,77.11,83.91,187.96,180.34,185.42,182.88,Orthodox,Orthodox,28,9,4.79,4.11,0.49,0.18,0.61,0.59,15,7,3.25,4.21,0.48,0.5,0.5,0.8,37,33
Red,Bantamweight,0,Men,3,61.23,61.23,180.34,175.26,177.8,180.34,Switch,Southpaw,17,4,5.33,3.4,0.44,0.33,0.58,0.64,35,10,2.72,2.79,0.45,0.62,0.49,0.6,31,43
Red,Middleweight,0,Men,3,83.91,83.91,185.42,185.42,187.96,185.42,Orthodox,Orthodox,13,7,4.3,5.1,0.43,0.36,0.5,1,12,5,2.6,3.72,0.47,0.25,0.52,0.77,35,35
Red,Welterweight,0,Men,3,77.11,77.11,187.96,182.88,187.96,185.42,Switch,Orthodox,7,5,2.94,4.25,0.46,0.3,0.49,0.36,17,7,3.53,2.42,0.39,0.2,0.57,0.38,32,43
Red,Lightweight,0,Men,3,70.31,70.31,172.72,180.34,177.8,185.42,Southpaw,Orthodox,27,13,4.34,4.23,0.4,0.18,0.51,0.56,10,5,3,3.74,0.4,0.33,0.6,0.5,35,39
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,167.64,170.18,170.18,Orthodox,Southpaw,28,11,1.59,1.77,0.37,0.32,0.5,0.24,13,5,6.61,4.37,0.52,0.3,0.5,0.72,39,38
Red,Bantamweight,1,Men,5,61.23,61.23,167.64,172.72,170.18,165.1,Orthodox,Orthodox,18,5,5.09,3.47,0.41,0.3,0.62,0.77,14,5,3.06,3.91,0.4,0.34,0.6,0.8,38,32
Blue,Flyweight,1,Men,5,56.7,61.23,160.02,162.56,167.64,162.56,Orthodox,Orthodox,27,3,3.43,1.66,0.54,0.56,0.67,0.65,16,4,3.77,3.29,0.46,0.32,0.6,0.75,37,37
Blue,Featherweight,0,Men,3,65.77,70.31,172.72,180.34,177.8,182.88,Orthodox,Orthodox,29,13,4.7,3.84,0.5,0.52,0.59,0.61,18,5,4.41,3.8,0.47,0.47,0.6,0.72,40,34
Blue,Strawweight,0,Women,3,52.16,56.7,165.1,165.1,170.18,170.18,Orthodox,Southpaw,13,7,2.99,2.65,0.4,0.33,0.53,0.38,13,6,4.05,4.53,0.46,0.25,0.6,0.66,31,31
Red,Middleweight,0,Men,3,92.99,77.11,187.96,190.5,193.04,205.74,Orthodox,Orthodox,22,11,3.72,2.57,0.48,0.33,0.53,0.65,25,11,4.24,3.19,0.49,0.38,0.5,0.54,40,31
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,170.18,165.1,180.34,Orthodox,Orthodox,20,9,5.32,6.23,0.43,0.18,0.56,0.82,17,2,2.86,3.84,0.49,0.49,0.53,0.58,37,32
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,177.8,175.26,190.5,Orthodox,Southpaw,20,5,3.01,3.61,0.43,0.46,0.61,0.76,13,2,3.36,1.41,0.53,0.71,0.64,0.69,31,31
Red,Bantamweight,0,Men,3,65.77,61.23,175.26,175.26,182.88,185.42,Orthodox,Orthodox,16,6,3.21,3.74,0.37,0.6,0.57,0.72,19,10,3.35,3.33,0.48,0.57,0.55,0.68,28,36
Blue,Featherweight,0,Men,3,70.31,65.77,170.18,172.72,172.72,182.88,Orthodox,Orthodox,8,4,4.83,2.81,0.41,0.16,0.61,0.81,11,4,3,3.64,0.42,0,0.63,0.53,30,33
Red,Flyweight,0,Men,3,56.7,56.7,167.64,162.56,165.1,165.1,Orthodox,Orthodox,24,8,4.12,3.14,0.46,0.44,0.59,0.82,8,1,4.37,9.84,0.36,0.33,0.5,0.75,32,31
Blue,Strawweight,0,Women,3,52.16,52.16,152.4,162.56,152.4,160.02,Orthodox,Switch,9,4,2.75,3.31,0.29,0.2,0.71,0.7,24,3,5.94,3.44,0.51,0.42,0.53,0.66,34,34
Red,Bantamweight,0,Men,3,61.23,61.23,172.72,175.26,177.8,175.26,Switch,Orthodox,23,9,4.31,5.48,0.49,0.39,0.5,0.7,20,9,1.61,3.02,0.42,0.42,0.56,0.77,31,35
Blue,Lightweight,0,Men,5,70.31,70.31,175.26,175.26,175.26,182.88,Orthodox,Southpaw,29,6,4.32,4.39,0.41,0.36,0.55,0.92,30,8,5.45,4.36,0.51,0.36,0.53,0.63,40,35
Red,Featherweight,0,Men,3,61.23,65.77,170.18,175.26,177.8,180.34,Orthodox,Orthodox,31,8,3.57,3.74,0.46,0.54,0.6,0.91,28,19,3.17,3.05,0.4,0.38,0.58,0.65,37,37
Red,Strawweight,0,Women,3,52.16,52.16,167.64,154.94,165.1,152.4,Orthodox,Orthodox,16,5,6.28,3.25,0.48,0.62,0.62,0.8,13,6,4.74,3.59,0.48,0.14,0.61,0.61,36,34
Red,Lightweight,0,Men,3,65.77,70.31,175.26,175.26,182.88,177.8,Orthodox,Southpaw,14,7,4.63,4.9,0.41,0.31,0.56,0.6,11,5,2.48,2.97,0.51,0.33,0.55,0.7,31,35
Red,Welterweight,0,Men,3,77.11,77.11,182.88,180.34,185.42,182.88,Orthodox,Orthodox,31,12,3.35,2.55,0.44,0.58,0.69,0.66,23,9,5.02,4.17,0.41,0.22,0.58,0.5,34,33
Red,Featherweight,0,Men,3,65.77,65.77,172.72,182.88,185.42,182.88,Orthodox,Orthodox,13,4,5.45,3.37,0.5,0,0.56,0.65,16,6,4.52,6.38,0.41,0.18,0.62,0.57,32,32
Blue,Lightweight,0,Men,3,70.31,70.31,180.34,177.8,190.5,177.8,Orthodox,Southpaw,23,13,2.47,1.59,0.42,0.37,0.64,0.62,25,1,2.46,1.27,0.6,0.6,0.61,0.9,39,32
Blue,Heavyweight,0,Men,3,92.99,92.99,180.34,185.42,177.8,190.5,Orthodox,Southpaw,20,8,2.08,4.21,0.55,0.36,0.4,0,17,10,4.44,3.43,0.43,0.57,0.47,0.76,37,30
Red,Lightweight,0,Men,3,70.31,70.31,172.72,172.72,172.72,175.26,Orthodox,Orthodox,18,9,5.52,4.15,0.49,0,0.68,0.86,20,16,3.68,4.09,0.4,0.35,0.62,0.75,38,39
Blue,Flyweight,0,Women,3,61.23,56.7,167.64,175.26,172.72,172.72,Orthodox,Orthodox,21,11,4.63,4.45,0.49,0.44,0.54,0.34,18,6,4.58,4.48,0.34,0.15,0.62,0.5,39,35
Red,Flyweight,0,Men,3,56.7,56.7,165.1,167.64,165.1,167.64,Orthodox,Orthodox,19,8,2.94,2.17,0.44,0.36,0.56,0.52,19,4,3.66,3.14,0.53,0.45,0.66,0.93,35,31
Blue,Strawweight,0,Women,3,52.16,56.7,162.56,165.1,160.02,162.56,Orthodox,Orthodox,11,12,2.97,3.1,0.43,0.28,0.58,0.52,11,7,4.39,3.47,0.45,0.33,0.55,0.73,38,38
Red,Lightweight,0,Men,3,70.31,70.31,182.88,182.88,185.42,187.96,Orthodox,Orthodox,9,4,2.88,3.67,0.41,0,0.51,0,9,6,1.89,3.4,0.38,0,0.55,0.33,36,33
Blue,Heavyweight,0,Men,5,92.99,92.99,185.42,193.04,193.04,193.04,Orthodox,Orthodox,27,14,3.57,2.79,0.5,0.48,0.54,0.49,37,19,3.21,4.47,0.48,0.26,0.46,0.48,42,35
Blue,Heavyweight,0,Men,3,92.99,92.99,187.96,190.5,193.04,200.66,Orthodox,Orthodox,33,9,3.73,4.43,0.49,0.33,0.51,0.6,14,5,4.43,2.22,0.46,0.5,0.59,0.83,44,34
